application_id,college_id,application_year,discovery_channel,applicant_state,intended_field,admitted_flag,enrolled_flag
A009583,C03,2024,Campus Visit / Open House,OR,Business,0,0
A009584,C03,2024,College Website,GA,Social Sciences,1,0
A009585,C03,2024,High School Counselor,OR,Arts & Humanities,1,0
A009586,C03,2024,Friends / Family / Alumni,OR,Engineering,1,1
A009587,C03,2024,Friends / Family / Alumni,OR,Computer Science,1,1
A009588,C03,2024,Campus Visit / Open House,AZ,Arts & Humanities,0,0
A009589,C03,2024,Campus Visit / Open House,OR,Business,1,0
A009590,C03,2024,Campus Visit / Open House,OR,Arts & Humanities,1,1
A009591,C03,2024,Social Media,OR,Business,1,1
A009592,C03,2024,Online Search / Rankings Sites,OR,Business,1,1
A009593,C03,2024,Online Search / Rankings Sites,OR,Nursing & Health Sciences,1,0
A009594,C03,2024,Social Media,MN,Nursing & Health Sciences,0,0
A009595,C03,2024,High School Counselor,OR,Business,1,0
A009596,C03,2024,High School Counselor,CO,Psychology,1,1
A009597,C03,2024,Friends / Family / Alumni,OR,Business,1,0
A009598,C03,2024,Social Media,OR,Arts & Humanities,0,0
A009599,C03,2024,College Website,NC,Engineering,0,0
A009600,C03,2024,College Website,OR,Biology & Life Sciences,0,0
A009601,C03,2024,High School Counselor,OR,Psychology,1,1
A009602,C03,2024,Social Media,OR,Nursing & Health Sciences,1,0
A009603,C03,2024,Online Search / Rankings Sites,OR,Social Sciences,0,0
A009604,C03,2024,College Website,NJ,Nursing & Health Sciences,0,0
A009605,C03,2024,Friends / Family / Alumni,OR,Education,1,0
A009606,C03,2024,Online Search / Rankings Sites,OR,Computer Science,1,1
A009607,C03,2024,High School Counselor,OR,Nursing & Health Sciences,0,0
A009608,C03,2024,College Website,OR,Social Sciences,0,0
A009609,C03,2024,Campus Visit / Open House,GA,Nursing & Health Sciences,1,1
A009610,C03,2024,Social Media,OR,Physical Sciences & Math,1,0
A009611,C03,2024,College Website,CO,Computer Science,0,0
A009612,C03,2024,Online Search / Rankings Sites,OR,Engineering,1,1
A009613,C03,2024,Friends / Family / Alumni,OR,Engineering,1,0
A009614,C03,2024,Friends / Family / Alumni,CO,Computer Science,0,0
A009615,C03,2024,Friends / Family / Alumni,OR,Education,1,0
A009616,C03,2024,College Website,MI,Biology & Life Sciences,0,0
A009617,C03,2024,Friends / Family / Alumni,OR,Psychology,1,0
A009618,C03,2024,Social Media,CA,Nursing & Health Sciences,1,1
A009619,C03,2024,College Website,OR,Arts & Humanities,1,1
A009620,C03,2024,Campus Visit / Open House,OR,Biology & Life Sciences,1,0
A009621,C03,2024,High School Counselor,OR,Biology & Life Sciences,1,1
A009622,C03,2024,Social Media,NJ,Business,1,0
A009623,C03,2024,College Website,GA,Nursing & Health Sciences,1,0
A009624,C03,2024,Social Media,NC,Engineering,1,0
A009625,C03,2024,Online Search / Rankings Sites,OR,Education,1,0
A009626,C03,2024,High School Counselor,OR,Biology & Life Sciences,1,0
A009627,C03,2024,College Website,OR,Business,1,1
A009628,C03,2024,High School Counselor,OR,Psychology,1,1
A009629,C03,2024,High School Counselor,OR,Engineering,1,0
A009630,C03,2024,Online Search / Rankings Sites,OR,Business,0,0
A009631,C03,2024,High School Counselor,MI,Social Sciences,1,0
A009632,C03,2024,Campus Visit / Open House,OR,Business,1,1
A009633,C03,2024,Campus Visit / Open House,OR,Biology & Life Sciences,1,1
A009634,C03,2024,College Website,WA,Social Sciences,0,0
A009635,C03,2024,Friends / Family / Alumni,OR,Nursing & Health Sciences,1,1
A009636,C03,2024,Campus Visit / Open House,OR,Social Sciences,0,0
A009637,C03,2024,Friends / Family / Alumni,OR,Nursing & Health Sciences,1,1
A009638,C03,2024,Social Media,OR,Education,1,0
A009639,C03,2024,Friends / Family / Alumni,MA,Business,1,0
A009640,C03,2024,College Website,OR,Business,1,0
A009641,C03,2024,College Website,IL,Nursing & Health Sciences,1,1
A009642,C03,2024,High School Counselor,OR,Computer Science,1,1
A009643,C03,2024,High School Counselor,NC,Business,0,0
A009644,C03,2024,Social Media,NJ,Computer Science,1,0
A009645,C03,2024,Friends / Family / Alumni,OR,Arts & Humanities,1,1
A009646,C03,2024,Online Search / Rankings Sites,OR,Nursing & Health Sciences,1,0
A009647,C03,2024,Social Media,OR,Business,1,0
A009648,C03,2024,Campus Visit / Open House,OR,Nursing & Health Sciences,1,1
A009649,C03,2024,Campus Visit / Open House,OR,Psychology,1,0
A009650,C03,2024,Online Search / Rankings Sites,OR,Psychology,1,1
A009651,C03,2024,Campus Visit / Open House,NC,Arts & Humanities,1,1
A009652,C03,2024,College Website,OR,Social Sciences,1,0
A009653,C03,2024,Online Search / Rankings Sites,OR,Social Sciences,0,0
A009654,C03,2024,College Website,OR,Business,1,0
A009655,C03,2024,Friends / Family / Alumni,NC,Education,1,0
A009656,C03,2024,College Website,CA,Nursing & Health Sciences,1,0
A009657,C03,2024,Social Media,VA,Social Sciences,1,0
A009658,C03,2024,College Website,OR,Education,1,0
A009659,C03,2024,Online Search / Rankings Sites,OR,Business,1,0
A009660,C03,2024,College Website,OR,Engineering,1,0
A009661,C03,2024,Campus Visit / Open House,VA,Business,1,1
A009662,C03,2024,Friends / Family / Alumni,OR,Education,1,0
A009663,C03,2024,Social Media,OR,Computer Science,1,0
A009664,C03,2024,High School Counselor,OR,Engineering,1,0
A009665,C03,2024,High School Counselor,MN,Biology & Life Sciences,1,1
A009666,C03,2024,Social Media,OR,Social Sciences,1,0
A009667,C03,2024,Advertising / Direct Mail,OR,Psychology,0,0
A009668,C03,2024,Social Media,OR,Social Sciences,1,0
A009669,C03,2024,High School Counselor,WA,Physical Sciences & Math,0,0
A009670,C03,2024,Campus Visit / Open House,OR,Business,1,1
A009671,C03,2024,Social Media,GA,Business,1,0
A009672,C03,2024,Online Search / Rankings Sites,OR,Psychology,1,0
A009673,C03,2024,Campus Visit / Open House,WI,Business,0,0
A009674,C03,2024,High School Counselor,MA,Psychology,0,0
A009675,C03,2024,College Website,OR,Physical Sciences & Math,1,0
A009676,C03,2024,Social Media,OR,Computer Science,1,0
A009677,C03,2024,Friends / Family / Alumni,OR,Business,1,1
A009678,C03,2024,Social Media,OH,Physical Sciences & Math,0,0
A009679,C03,2024,College Fair,OR,Engineering,1,0
A009680,C03,2024,Friends / Family / Alumni,OR,Nursing & Health Sciences,0,0
A009681,C03,2024,Advertising / Direct Mail,FL,Computer Science,1,0
A009682,C03,2024,High School Counselor,MN,Nursing & Health Sciences,1,0
A009683,C03,2024,College Website,OR,Nursing & Health Sciences,0,0
A009684,C03,2024,Social Media,OR,Nursing & Health Sciences,1,0
A009685,C03,2024,Friends / Family / Alumni,MI,Computer Science,0,0
A009686,C03,2024,High School Counselor,OR,Computer Science,1,0
A009687,C03,2024,High School Counselor,OR,Social Sciences,1,1
A009688,C03,2024,Friends / Family / Alumni,TN,Biology & Life Sciences,1,1
A009689,C03,2024,College Website,GA,Arts & Humanities,1,0
A009690,C03,2024,Social Media,OR,Arts & Humanities,0,0
A009691,C03,2024,Friends / Family / Alumni,NY,Business,1,1
A009692,C03,2024,Advertising / Direct Mail,OR,Nursing & Health Sciences,0,0
A009693,C03,2024,Friends / Family / Alumni,OR,Social Sciences,1,0
A009694,C03,2024,College Website,OR,Nursing & Health Sciences,1,1
A009695,C03,2024,Social Media,NC,Computer Science,1,1
A009696,C03,2024,High School Counselor,OR,Nursing & Health Sciences,1,0
A009697,C03,2024,High School Counselor,OR,Computer Science,1,0
A009698,C03,2024,Friends / Family / Alumni,OR,Computer Science,1,1
A009699,C03,2024,Social Media,OR,Arts & Humanities,1,0
A009700,C03,2024,Friends / Family / Alumni,OR,Psychology,0,0
A009701,C03,2024,Friends / Family / Alumni,OR,Computer Science,1,1
A009702,C03,2024,Friends / Family / Alumni,IL,Biology & Life Sciences,1,0
A009703,C03,2024,Friends / Family / Alumni,OR,Biology & Life Sciences,1,0
A009704,C03,2024,Campus Visit / Open House,NJ,Business,1,0
A009705,C03,2024,College Website,FL,Education,1,1
A009706,C03,2024,College Website,OR,Computer Science,0,0
A009707,C03,2024,Friends / Family / Alumni,OR,Psychology,1,1
A009708,C03,2024,Online Search / Rankings Sites,OR,Nursing & Health Sciences,1,1
A009709,C03,2024,Online Search / Rankings Sites,OR,Nursing & Health Sciences,1,0
A009710,C03,2024,College Website,OR,Biology & Life Sciences,0,0
A009711,C03,2024,Advertising / Direct Mail,OR,Social Sciences,1,0
A009712,C03,2024,Online Search / Rankings Sites,TN,Engineering,1,0
A009713,C03,2024,College Website,MA,Physical Sciences & Math,1,0
A009714,C03,2024,Social Media,NJ,Arts & Humanities,1,0
A009715,C03,2024,Advertising / Direct Mail,FL,Biology & Life Sciences,1,1
A009716,C03,2024,High School Counselor,OR,Psychology,1,0
A009717,C03,2024,Online Search / Rankings Sites,OR,Psychology,0,0
A009718,C03,2024,Social Media,WI,Engineering,1,0
A009719,C03,2024,High School Counselor,WI,Nursing & Health Sciences,1,1
A009720,C03,2024,College Website,GA,Education,1,0
A009721,C03,2024,College Website,OR,Computer Science,1,0
A009722,C03,2024,Friends / Family / Alumni,IL,Arts & Humanities,1,1
A009723,C03,2024,Campus Visit / Open House,TN,Engineering,1,0
A009724,C03,2024,High School Counselor,OR,Nursing & Health Sciences,1,0
A009725,C03,2024,Online Search / Rankings Sites,OR,Nursing & Health Sciences,1,0
A009726,C03,2024,College Website,AZ,Business,1,1
A009727,C03,2024,High School Counselor,OH,Social Sciences,1,0
A009728,C03,2024,Online Search / Rankings Sites,OR,Nursing & Health Sciences,1,0
A009729,C03,2024,Online Search / Rankings Sites,OR,Education,1,1
A009730,C03,2024,Friends / Family / Alumni,MI,Social Sciences,0,0
A009731,C03,2024,High School Counselor,OR,Engineering,1,0
A009732,C03,2024,College Website,OR,Biology & Life Sciences,1,1
A009733,C03,2024,Friends / Family / Alumni,OR,Arts & Humanities,0,0
A009734,C03,2024,College Fair,OR,Nursing & Health Sciences,0,0
A009735,C03,2024,Friends / Family / Alumni,OR,Engineering,0,0
A009736,C03,2024,Campus Visit / Open House,OR,Computer Science,1,0
A009737,C03,2024,Social Media,OR,Physical Sciences & Math,0,0
A009738,C03,2024,Friends / Family / Alumni,CO,Physical Sciences & Math,0,0
A009739,C03,2024,Online Search / Rankings Sites,WI,Arts & Humanities,1,0
A009740,C03,2024,College Website,CO,Engineering,1,0
A009741,C03,2024,Campus Visit / Open House,OR,Arts & Humanities,1,1
A009742,C03,2024,High School Counselor,OH,Computer Science,1,0
A009743,C03,2024,College Fair,OR,Psychology,1,0
A009744,C03,2024,Online Search / Rankings Sites,OR,Arts & Humanities,1,0
A009745,C03,2024,Campus Visit / Open House,AZ,Business,0,0
A009746,C03,2024,Social Media,OR,Arts & Humanities,0,0
A009747,C03,2024,Social Media,OR,Computer Science,0,0
A009748,C03,2024,College Website,OR,Arts & Humanities,1,0
A009749,C03,2024,Friends / Family / Alumni,OR,Biology & Life Sciences,1,0
A009750,C03,2024,High School Counselor,OH,Business,0,0
A009751,C03,2024,Online Search / Rankings Sites,OR,Education,1,0
A009752,C03,2024,Social Media,OR,Nursing & Health Sciences,1,0
A009753,C03,2024,College Fair,CA,Business,1,1
A009754,C03,2024,College Website,OR,Business,1,0
A009755,C03,2024,High School Counselor,MN,Arts & Humanities,1,0
A009756,C03,2024,High School Counselor,OR,Arts & Humanities,0,0
A009757,C03,2024,College Website,OR,Biology & Life Sciences,1,1
A009758,C03,2024,Social Media,OR,Business,0,0
A009759,C03,2024,Friends / Family / Alumni,CA,Computer Science,1,1
A009760,C03,2024,Social Media,WI,Business,1,0
A009761,C03,2024,College Fair,WI,Nursing & Health Sciences,0,0
A009762,C03,2024,Campus Visit / Open House,OR,Education,1,1
A009763,C03,2024,Campus Visit / Open House,MN,Business,0,0
A009764,C03,2024,College Website,PA,Nursing & Health Sciences,1,0
A009765,C03,2024,Friends / Family / Alumni,OH,Nursing & Health Sciences,1,1
A009766,C03,2024,College Website,NC,Arts & Humanities,0,0
A009767,C03,2024,College Website,OR,Engineering,1,0
A009768,C03,2024,College Website,NJ,Psychology,0,0
A009769,C03,2024,High School Counselor,WI,Nursing & Health Sciences,1,0
A009770,C03,2024,High School Counselor,OR,Biology & Life Sciences,0,0
A009771,C03,2024,High School Counselor,MN,Social Sciences,1,0
A009772,C03,2024,Friends / Family / Alumni,OR,Nursing & Health Sciences,1,1
A009773,C03,2024,High School Counselor,NC,Engineering,1,1
A009774,C03,2024,College Website,OR,Engineering,0,0
A009775,C03,2024,Social Media,NC,Arts & Humanities,1,0
A009776,C03,2024,College Website,OR,Psychology,1,0
A009777,C03,2024,College Website,NJ,Arts & Humanities,1,0
A009778,C03,2024,Friends / Family / Alumni,OR,Engineering,1,0
A009779,C03,2024,Campus Visit / Open House,OR,Psychology,1,1
A009780,C03,2024,Friends / Family / Alumni,OR,Biology & Life Sciences,1,0
A009781,C03,2024,Social Media,OR,Business,1,1
A009782,C03,2024,Online Search / Rankings Sites,PA,Computer Science,1,0
A009783,C03,2024,High School Counselor,OR,Business,1,1
A009784,C03,2024,Social Media,OR,Nursing & Health Sciences,0,0
A009785,C03,2024,Social Media,TX,Physical Sciences & Math,1,0
A009786,C03,2024,Friends / Family / Alumni,OR,Physical Sciences & Math,1,0
A009787,C03,2024,Campus Visit / Open House,OR,Education,1,0
A009788,C03,2024,Social Media,OR,Business,0,0
A009789,C03,2024,Social Media,PA,Nursing & Health Sciences,0,0
A009790,C03,2024,College Website,OR,Business,0,0
A009791,C03,2024,College Website,OR,Arts & Humanities,0,0
A009792,C03,2024,Online Search / Rankings Sites,OR,Business,1,0
A009793,C03,2024,Social Media,TX,Business,1,0
A009794,C03,2024,Social Media,OR,Social Sciences,0,0
A009795,C03,2024,Friends / Family / Alumni,OR,Computer Science,1,0
A009796,C03,2024,College Website,OR,Psychology,1,1
A009797,C03,2024,Campus Visit / Open House,AZ,Biology & Life Sciences,1,0
A009798,C03,2024,Social Media,OR,Biology & Life Sciences,1,0
A009799,C03,2024,Friends / Family / Alumni,MN,Arts & Humanities,1,1
A009800,C03,2024,Social Media,OR,Business,1,0
A009801,C03,2024,High School Counselor,OR,Nursing & Health Sciences,1,1
A009802,C03,2024,Social Media,OR,Computer Science,1,0
A009803,C03,2024,Friends / Family / Alumni,OR,Biology & Life Sciences,1,1
A009804,C03,2024,High School Counselor,OR,Computer Science,1,1
A009805,C03,2024,Social Media,OR,Biology & Life Sciences,1,1
A009806,C03,2024,College Website,OR,Computer Science,1,1
A009807,C03,2024,College Website,OR,Biology & Life Sciences,0,0
A009808,C03,2024,Friends / Family / Alumni,OR,Arts & Humanities,1,0
A009809,C03,2024,High School Counselor,OR,Nursing & Health Sciences,1,1
A009810,C03,2024,Friends / Family / Alumni,OR,Physical Sciences & Math,1,1
A009811,C03,2024,Social Media,WI,Biology & Life Sciences,1,0
A009812,C03,2024,High School Counselor,OR,Nursing & Health Sciences,0,0
A009813,C03,2024,Friends / Family / Alumni,AZ,Nursing & Health Sciences,1,0
A009814,C03,2024,College Website,OR,Biology & Life Sciences,1,0
A009815,C03,2024,College Website,OR,Social Sciences,0,0
A009816,C03,2024,High School Counselor,MI,Biology & Life Sciences,1,1
A009817,C03,2024,Social Media,FL,Computer Science,1,0
A009818,C03,2024,Campus Visit / Open House,MN,Business,1,1
A009819,C03,2024,Campus Visit / Open House,OR,Psychology,1,0
A009820,C03,2024,College Fair,MA,Arts & Humanities,1,1
A009821,C03,2024,Online Search / Rankings Sites,MI,Computer Science,0,0
A009822,C03,2024,Online Search / Rankings Sites,OR,Social Sciences,1,0
A009823,C03,2024,College Website,OR,Nursing & Health Sciences,1,1
A009824,C03,2024,Friends / Family / Alumni,IL,Computer Science,1,0
A009825,C03,2024,Friends / Family / Alumni,OR,Education,0,0
A009826,C03,2024,Campus Visit / Open House,OR,Arts & Humanities,1,1
A009827,C03,2024,Campus Visit / Open House,OR,Biology & Life Sciences,0,0
A009828,C03,2024,College Website,OR,Biology & Life Sciences,1,0
A009829,C03,2024,College Fair,OR,Nursing & Health Sciences,1,0
A009830,C03,2024,Social Media,OR,Engineering,1,0
A009831,C03,2024,College Website,OR,Psychology,1,0
A009832,C03,2024,Campus Visit / Open House,OR,Education,0,0
A009833,C03,2024,College Fair,OR,Nursing & Health Sciences,1,1
A009834,C03,2024,Social Media,VA,Physical Sciences & Math,1,0
A009835,C03,2024,College Fair,NC,Physical Sciences & Math,0,0
A009836,C03,2024,College Website,OR,Business,1,0
A009837,C03,2024,Online Search / Rankings Sites,OR,Nursing & Health Sciences,1,0
A009838,C03,2024,College Website,FL,Engineering,1,0
A009839,C03,2024,Campus Visit / Open House,OR,Physical Sciences & Math,1,1
A009840,C03,2024,Online Search / Rankings Sites,FL,Computer Science,1,1
A009841,C03,2024,Campus Visit / Open House,AZ,Engineering,1,1
A009842,C03,2024,Social Media,OR,Arts & Humanities,1,0
A009843,C03,2024,High School Counselor,OR,Nursing & Health Sciences,1,0
A009844,C03,2024,Friends / Family / Alumni,OR,Physical Sciences & Math,1,0
A009845,C03,2024,Campus Visit / Open House,OR,Education,0,0
A009846,C03,2024,High School Counselor,TN,Engineering,0,0
A009847,C03,2024,College Website,OR,Education,1,0
A009848,C03,2024,Online Search / Rankings Sites,MN,Social Sciences,0,0
A009849,C03,2024,Online Search / Rankings Sites,PA,Biology & Life Sciences,1,0
A009850,C03,2024,Friends / Family / Alumni,PA,Education,0,0
A009851,C03,2024,College Fair,OR,Biology & Life Sciences,1,0
A009852,C03,2024,Social Media,OR,Arts & Humanities,1,1
A009853,C03,2024,College Website,OR,Education,1,0
A009854,C03,2024,College Website,NY,Arts & Humanities,1,0
A009855,C03,2024,Friends / Family / Alumni,OR,Education,1,0
A009856,C03,2024,Social Media,AZ,Arts & Humanities,1,0
A009857,C03,2024,Campus Visit / Open House,OR,Business,1,0
A009858,C03,2024,College Website,MN,Business,1,0
A009859,C03,2024,Advertising / Direct Mail,OR,Computer Science,0,0
A009860,C03,2024,College Website,WI,Business,1,1
A009861,C03,2024,High School Counselor,GA,Arts & Humanities,1,1
A009862,C03,2024,Friends / Family / Alumni,OR,Business,1,1
A009863,C03,2024,Social Media,NJ,Computer Science,1,0
A009864,C03,2024,College Website,OR,Biology & Life Sciences,1,0
A009865,C03,2024,Social Media,OR,Arts & Humanities,1,0
A009866,C03,2024,Campus Visit / Open House,NY,Business,1,1
A009867,C03,2024,College Website,TN,Physical Sciences & Math,1,0
A009868,C03,2024,Social Media,OR,Engineering,0,0
A009869,C03,2024,Online Search / Rankings Sites,OR,Business,0,0
A009870,C03,2024,Friends / Family / Alumni,WI,Business,1,0
A009871,C03,2024,College Website,OR,Arts & Humanities,1,0
A009872,C03,2024,College Website,OR,Business,0,0
A009873,C03,2024,High School Counselor,OR,Nursing & Health Sciences,1,0
A009874,C03,2024,College Website,OR,Engineering,0,0
A009875,C03,2024,College Website,OR,Biology & Life Sciences,1,0
A009876,C03,2024,Campus Visit / Open House,OR,Engineering,1,0
A009877,C03,2024,College Website,OR,Business,1,1
A009878,C03,2024,Social Media,OR,Engineering,1,1
